feature_X,feature_X_num,age,cpi_sum,unique_users,payers_cumsum,revenue_cumsum,rpi,roas,c2p,cpa,cpi,arppu
B6,6,132.0,191684.82,49233,1938.0,170163.484811,3.456289172120326,0.8877254067953843,0.03936384132593992,98.9085758513932,3.8934214855889344,87.80365573323013
B6,6,133.0,191684.82,49233,1939.0,170748.594576,3.46817367570532,0.890777864287845,0.039384152905571464,98.8575657555441,3.8934214855889344,88.06013129241877
B6,6,134.0,191684.82,49233,1939.0,171267.891393,3.4787214143562246,0.8934869823964151,0.039384152905571464,98.8575657555441,3.8934214855889344,88.32794811397628
B6,6,135.0,191684.82,49233,1940.0,171643.936608,3.4863594866857595,0.8954487716241692,0.03940446448520302,98.80660824742267,3.8934214855889344,88.47625598350515
B6,6,136.0,191684.82,49233,1941.0,171909.538507,3.491754280807588,0.896834389426351,0.03942477606483456,98.75570324574961,3.8934214855889344,88.56751082277177
B6,6,137.0,191684.82,49233,1941.0,172043.45462,3.4944743286007354,0.8975330160207783,0.03942477606483456,98.75570324574961,3.8934214855889344,88.63650418341062
B6,6,138.0,191684.82,49233,1942.0,172256.746042,3.4988066143034144,0.8986457354421701,0.03944508764446611,98.70485066941298,3.8934214855889344,88.70069312152421
B6,6,139.0,191684.82,49233,1942.0,172319.290985,3.5000770008937097,0.8989720259799394,0.03944508764446611,98.70485066941298,3.8934214855889344,88.73289958032956
B6,6,140.0,191684.82,49233,1942.0,172353.869085,3.5007793367253672,0.8991524163728771,0.03944508764446611,98.70485066941298,3.8934214855889344,88.75070498712668
B6,6,141.0,191684.82,49233,1942.0,172383.084325,3.501372744399082,0.8993048292765176,0.03944508764446611,98.70485066941298,3.8934214855889344,88.7657488800206
B6,6,142.0,191684.82,49233,1942.0,172415.349362,3.5020280982674223,0.8994731526575761,0.03944508764446611,98.70485066941298,3.8934214855889344,88.78236321421215
B7,7,1.0,186730.07,41230,140.0,1608.478422,0.039012331360659715,0.008613922878088142,0.003395585738539898,1333.7862142857143,4.528985447489692,11.489131585714285
B7,7,2.0,186730.07,41230,312.0,4352.596613,0.10556867846228474,0.0233095645120253,0.0075673053601746304,598.4938141025641,4.528985447489692,13.950630169871793
B7,7,3.0,186730.07,41230,413.0,6360.687517,0.15427328442881397,0.03406354165132589,0.010016977928692699,452.1309200968523,4.528985447489692,15.401180428571429
B7,7,4.0,186730.07,41230,508.0,8544.777977,0.20724661598350716,0.04576005341292916,0.012321125394130487,367.57887795275593,4.528985447489692,16.820429088582678
B7,7,5.0,186730.07,41230,571.0,10287.538444,0.2495158487509095,0.05509310013111439,0.013849138976473442,327.0228896672504,4.528985447489692,18.016704805604203
B7,7,6.0,186730.07,41230,618.0,12683.530091,0.30762867065243754,0.06792441137627164,0.014989085617268978,302.15221682847897,4.528985447489692,20.523511474110034
B7,7,7.0,186730.07,41230,669.0,14726.495348,0.35717912558816395,0.07886515197043518,0.01622604899345137,279.1181913303438,4.528985447489692,22.01269857698057
B7,7,8.0,186730.07,41230,722.0,16576.948946,0.4020603673538686,0.08877493028305511,0.017511520737327188,258.62890581717454,4.528985447489692,22.959763083102494
B7,7,9.0,186730.07,41230,761.0,18389.371533,0.44601919798690276,0.09848104021489415,0.018457433907349018,245.37459921156375,4.528985447489692,24.164745772667544
B7,7,10.0,186730.07,41230,786.0,20182.081038,0.4894999039049236,0.10808158020826533,0.01906378850351686,237.57006361323153,4.528985447489692,25.676947885496183
B7,7,11.0,186730.07,41230,818.0,21997.667956,0.5335354828037837,0.11780463615742233,0.01983992238661169,228.27636919315404,4.528985447489692,26.892014616136922
B7,7,12.0,186730.07,41230,843.0,23673.135890999998,0.5741725901285472,0.12677730957311803,0.02044627698277953,221.50660735468563,4.528985447489692,28.082011733096085
B7,7,13.0,186730.07,41230,868.0,25022.758188,0.606906577443609,0.13400497406764747,0.021052631578947368,215.12680875576038,4.528985447489692,28.828062428571428
B7,7,14.0,186730.07,41230,897.0,26638.573902,0.6460968688333738,0.1426581905206805,0.021756002910502063,208.1717614269788,4.528985447489692,29.697406802675584
B7,7,15.0,186730.07,41230,927.0,28465.663775,0.6904114425175844,0.15244284851925563,0.022483628425903467,201.434811218986,4.528985447489692,30.707296413160734
B7,7,16.0,186730.07,41230,947.0,30020.650916,0.7281263865146738,0.1607703082636878,0.02296871210283774,197.18064413938754,4.528985447489692,31.700792941921858
B7,7,17.0,186730.07,41230,957.0,31814.632596,0.7716379479990298,0.17037766116619568,0.023211253941304875,195.12024033437825,4.528985447489692,33.24413019435737
B7,7,18.0,186730.07,41230,970.0,33680.979208,0.8169046618481688,0.1803725517159609,0.02352655833131215,192.5052268041237,4.528985447489692,34.72265897731958
B7,7,19.0,186730.07,41230,991.0,35759.103531,0.867307871234538,0.1915015804953107,0.024035896192093138,188.42590312815338,4.528985447489692,36.08385825529768
B7,7,20.0,186730.07,41230,1009.0,37501.23521,0.9095618532621877,0.20083125985011413,0.02447247150133398,185.06448959365707,4.528985447489692,37.166734598612486
B7,7,21.0,186730.07,41230,1023.0,39555.790457,0.9593934139461557,0.21183406859430837,0.02481203007518797,182.5318377321603,4.528985447489692,38.66646183479961
B7,7,22.0,186730.07,41230,1036.0,41549.0579,1.0077384889643464,0.22250866129916838,0.025127334465195245,180.2413803088803,4.528985447489692,40.105268243243245
B7,7,23.0,186730.07,41230,1048.0,43761.82602,1.0614073737569731,0.23435875121773372,0.02541838467135581,178.17754770992366,4.528985447489692,41.75746757633588
B7,7,24.0,186730.07,41230,1062.0,45721.433183,1.1089360461557118,0.24485308222184032,0.0257579432452098,175.8286911487759,4.528985447489692,43.052196970809796
B7,7,25.0,186730.07,41230,1073.0,47906.672634,1.1619372455493573,0.2565557472023654,0.026024739267523647,174.02616029822926,4.528985447489692,44.64741158807083
B7,7,26.0,186730.07,41230,1081.0,49686.524003,1.205106087872908,0.26608742771316907,0.026218772738297355,172.73827012025902,4.528985447489692,45.96348196392229
B7,7,27.0,186730.07,41230,1091.0,51653.217065,1.252806622968712,0.2766197060012884,0.026461314576764493,171.15496791934004,4.528985447489692,47.34483690650779
B7,7,28.0,186730.07,41230,1102.0,53290.274011,1.2925121031045355,0.285386676130952,0.026728110599078342,169.44652450090743,4.528985447489692,48.3577804092559
B7,7,29.0,186730.07,41230,1111.0,54923.10479,1.332115081008974,0.29413101376762724,0.026946398253698763,168.0738703870387,4.528985447489692,49.43573788478847
B7,7,30.0,186730.07,41230,1119.0,56410.86696,1.3681995382003396,0.3020984620206055,0.02714043172447247,166.87226988382486,4.528985447489692,50.41185608579089
B7,7,31.0,186730.07,41230,1126.0,57741.164883,1.4004648285956827,0.30922263823389556,0.027310211011399466,165.8348756660746,4.528985447489692,51.27989776465364
B7,7,32.0,186730.07,41230,1133.0,59103.756958,1.4335133872908077,0.3165197600900594,0.02747999029832646,164.81030008826127,4.528985447489692,52.165716644307146
B7,7,33.0,186730.07,41230,1141.0,60555.395691,1.4687217,0.3242937556388213,0.02767402376910017,163.65475021910603,4.528985447489692,53.07221357668711
B7,7,34.0,186730.07,41230,1151.0,61743.61614,1.4975410172204704,0.33065706096506037,0.027916565607567306,162.23290182450043,4.528985447489692,53.6434545091225
B7,7,35.0,186730.07,41230,1160.0,63001.368729,1.5280467797477566,0.3373927334199575,0.028134853262187728,160.97419827586208,4.528985447489692,54.311524766379314
B7,7,36.0,186730.07,41230,1168.0,64229.295485,1.5578291410380791,0.34396867887962557,0.028328886732961436,159.8716352739726,4.528985447489692,54.9908351755137
B7,7,37.0,186730.07,41230,1179.0,65499.990198,1.588648804220228,0.35077366060003085,0.028595682755275284,158.38004240882105,4.528985447489692,55.55554724173028
B7,7,38.0,186730.07,41230,1190.0,66664.313777,1.6168885223623575,0.3570089904480837,0.028862478777589132,156.91602521008406,4.528985447489692,56.020431745378154
B7,7,39.0,186730.07,41230,1197.0,67783.869545,1.644042433786078,0.36300457416954857,0.02903225806451613,155.99838763575605,4.528985447489692,56.62812827485379
B7,7,40.0,186730.07,41230,1202.0,68912.28947,1.6714113381033229,0.36904762832252996,0.029153528983749698,155.3494758735441,4.528985447489692,57.33135563227954
B7,7,41.0,186730.07,41230,1205.0,69855.531956,1.694288914770798,0.37409899731735763,0.029226291535289838,154.96271369294607,4.528985447489692,57.971395814107886
B7,7,42.0,186730.07,41230,1211.0,71474.765805,1.7335621102352656,0.38277051899032655,0.02937181663837012,154.19493806771263,4.528985447489692,59.02127646985962
B7,7,43.0,186730.07,41230,1215.0,73240.594882,1.7763908533106962,0.3922271055861544,0.029468833373756973,153.68730041152264,4.528985447489692,60.28032500576132
B7,7,44.0,186730.07,41230,1220.0,74764.390408,1.8133492701430998,0.40038752413041995,0.02959010429299054,153.05743442622952,4.528985447489692,61.282287219672135
B7,7,45.0,186730.07,41230,1227.0,75792.981276,1.8382969021586224,0.4058959613521272,0.029759883579917535,152.18424612876936,4.528985447489692,61.77097088508558
B7,7,46.0,186730.07,41230,1232.0,76796.603926,1.862638950424448,0.4112706856801371,0.029881154499151102,151.56661525974027,4.528985447489692,62.33490578409091
B7,7,47.0,186730.07,41230,1241.0,77995.613238,1.8917199427116178,0.4176917688618657,0.030099442153771527,150.46742143432715,4.528985447489692,62.84900341498792
B7,7,48.0,186730.07,41230,1244.0,78973.392922,1.9154351909289353,0.42292809573733897,0.030172204705311668,150.1045578778135,4.528985447489692,63.483434824758845
B7,7,49.0,186730.07,41230,1249.0,80190.084587,1.9449450542566094,0.42944387364606035,0.030293475624545235,149.50365892714171,4.528985447489692,64.20343041393114
B7,7,50.0,186730.07,41230,1254.0,81245.94437,1.9705540715498422,0.4350983447390128,0.030414746543778803,148.90755183413077,4.528985447489692,64.78942932216906
B7,7,51.0,186730.07,41230,1261.0,82196.968177,1.9936203778074217,0.44019138522788537,0.030584525830705797,148.0809436954798,4.528985447489692,65.18395573116574
B7,7,52.0,186730.07,41230,1264.0,83394.195362,2.022658146058695,0.44660292454236217,0.030657288382245938,147.72948575949368,4.528985447489692,65.9764203813291
B7,7,53.0,186730.07,41230,1269.0,84404.244232,2.0471560570458402,0.45201206335969346,0.030778559301479505,147.14741528762806,4.528985447489692,66.51240680220646
B7,7,54.0,186730.07,41230,1272.0,85398.680367,2.0712752938879455,0.4573375909246968,0.030851321853019645,146.80036949685535,4.528985447489692,67.13732733254716
B7,7,55.0,186730.07,41230,1280.0,86918.831288,2.1081453138006307,0.46547849142883096,0.031045355323793353,145.8828671875,4.528985447489692,67.90533694375
B7,7,56.0,186730.07,41230,1283.0,88132.222091,2.137575117414504,0.47197659215251186,0.031118117875333494,145.54175370226034,4.528985447489692,68.69230092829306
B7,7,57.0,186730.07,41230,1288.0,89468.42825,2.1699837072520007,0.47913240888304703,0.03123938879456706,144.97676242236025,4.528985447489692,69.46306541149067
B7,7,58.0,186730.07,41230,1295.0,90835.651439,2.2031445898374966,0.48645433185453196,0.031409168081494056,144.19310424710426,4.528985447489692,70.14336018455597
B7,7,59.0,186730.07,41230,1304.0,92163.035265,2.235339201188455,0.493562902134616,0.03162745573611448,143.19790644171778,4.528985447489692,70.67717428297546
B7,7,60.0,186730.07,41230,1309.0,93130.072387,2.2587938973320396,0.49874169911145,0.031748726655348045,142.65093200916732,4.528985447489692,71.14596821008402
B7,7,61.0,186730.07,41230,1315.0,94155.430221,2.283663114746544,0.504232822389024,0.031894251758428326,142.00005323193918,4.528985447489692,71.60108762053233
B7,7,62.0,186730.07,41230,1319.0,95152.887898,2.3078556366238177,0.509574531290006,0.031991268493815186,141.56942380591354,4.528985447489692,72.14017278089462
B7,7,63.0,186730.07,41230,1322.0,96334.944049,2.33652544382731,0.5159048248040607,0.03206403104535532,141.24816187594553,4.528985447489692,72.8706082065053
B7,7,64.0,186730.07,41230,1328.0,97454.396974,2.3636768608780017,0.5218998577679536,0.032209556148435604,140.60999246987953,4.528985447489692,73.38433507078314
B7,7,65.0,186730.07,41230,1331.0,98566.395355,2.3906474740480235,0.5278549692344677,0.03228231869997575,140.29306536438767,4.528985447489692,74.05439170172802
B7,7,66.0,186730.07,41230,1332.0,99448.697575,2.4120469943002667,0.5325799833685062,0.03230657288382246,140.18774024024026,4.528985447489692,74.66118436561561
B7,7,67.0,186730.07,41230,1337.0,100636.325898,2.4408519499878727,0.5389401176682469,0.03242784380305603,139.6634779356769,4.528985447489692,75.27025123261032
B7,7,68.0,186730.07,41230,1341.0,101653.541762,2.465523690565122,0.5443876380595797,0.03252486053844288,139.24688292319163,4.528985447489692,75.80428170171513
B7,7,69.0,186730.07,41230,1345.0,102777.419006,2.4927824158622363,0.5504063646845953,0.03262187727382974,138.8327657992565,4.528985447489692,76.41443792267658
B7,7,70.0,186730.07,41230,1346.0,104059.533871,2.5238790655105507,0.5572725050175369,0.03264613145767645,138.72962109955424,4.528985447489692,77.31020347028232
B7,7,71.0,186730.07,41230,1349.0,105129.795704,2.5498373927722535,0.5630041037525451,0.03271889400921659,138.42110452186805,4.528985447489692,77.93164989177168
B7,7,72.0,186730.07,41230,1354.0,106202.807069,2.5758624076885765,0.5687504271218878,0.032840164928450155,137.9099483013294,4.528985447489692,78.43634200073855
B7,7,73.0,186730.07,41230,1358.0,107162.861692,2.5991477490177055,0.5738918305551965,0.03293718166383701,137.50373343151696,4.528985447489692,78.91226928718704
B7,7,74.0,186730.07,41230,1360.0,108198.259644,2.6242604813000243,0.5794367219162934,0.032985690031530436,137.30152205882354,4.528985447489692,79.55754385588236
B7,7,75.0,186730.07,41230,1365.0,109012.562064,2.644010721901528,0.5837975750986437,0.03310696095076401,136.7985860805861,4.528985447489692,79.86268283076923
B7,7,76.0,186730.07,41230,1367.0,110262.712842,2.674332108707252,0.5904925373936827,0.033155469318457434,136.5984418434528,4.528985447489692,80.66036052816386
B7,7,77.0,186730.07,41230,1369.0,111418.565885,2.7023663809119576,0.5966825047781539,0.03320397768615086,136.39888239590942,4.528985447489692,81.38682679693207
B7,7,78.0,186730.07,41230,1370.0,112580.61064299999,2.730550828110599,0.6029056308017235,0.03322823186999758,136.2993211678832,4.528985447489692,82.17562820656934
B7,7,79.0,186730.07,41230,1374.0,113569.240831,2.7545292464467623,0.6082000656402047,0.03332524860538443,135.9025254730713,4.528985447489692,82.65592491339156
B7,7,80.0,186730.07,41230,1377.0,114762.034743,2.7834594892796507,0.6145878633419888,0.03339801115692457,135.6064415395788,4.528985447489692,83.34207316122004
B7,7,81.0,186730.07,41230,1379.0,115687.822943,2.805913726485569,0.6195457589824713,0.033446519524617996,135.40976794778825,4.528985447489692,83.8925474568528
B7,7,82.0,186730.07,41230,1379.0,116458.73347,2.8246115321367937,0.623674234524734,0.033446519524617996,135.40976794778825,4.528985447489692,84.45158337200871
B7,7,83.0,186730.07,41230,1381.0,117341.042742,2.846011223429542,0.6283992864245165,0.03349502789231142,135.21366401158582,4.528985447489692,84.96816997972483
B7,7,84.0,186730.07,41230,1383.0,118224.072927,2.867428399878729,0.6331281990468915,0.03354353626000485,135.01812725958064,4.528985447489692,85.4837837505423
B7,7,85.0,186730.07,41230,1386.0,119143.16842,2.889720310938637,0.6380502530738622,0.033616298811544994,134.72588023088022,4.528985447489692,85.96188197691198
B7,7,86.0,186730.07,41230,1386.0,120126.424892,2.913568394178996,0.64331590992281,0.033616298811544994,134.72588023088022,4.528985447489692,86.67130223088023
B7,7,87.0,186730.07,41230,1386.0,121001.93254,2.9348031176327916,0.6480045369232711,0.033616298811544994,134.72588023088022,4.528985447489692,87.30298163059163
B7,7,88.0,186730.07,41230,1386.0,121614.126705,2.949651387460587,0.6512830349445057,0.033616298811544994,134.72588023088022,4.528985447489692,87.74468016233766
B7,7,89.0,186730.07,41230,1388.0,122532.669546,2.9719298943972836,0.6562021293410323,0.03366480717923842,134.53175072046108,4.528985447489692,88.28002128674352
B7,7,90.0,186730.07,41230,1390.0,123312.713899,2.990849233543536,0.6603795194796424,0.03371331554693185,134.3381798561151,4.528985447489692,88.71418266115107
B7,7,91.0,186730.07,41230,1390.0,124026.279942,3.00815619553723,0.6642008967382703,0.03371331554693185,134.3381798561151,4.528985447489692,89.2275395266187
B7,7,92.0,186730.07,41230,1391.0,124894.652985,3.029217874969682,0.6688513156183147,0.03373756973077856,134.24160316319197,4.528985447489692,89.78767288641265
B7,7,93.0,186730.07,41230,1393.0,125601.668776,3.046365965947126,0.6726376141560918,0.033786078098471985,134.04886575735821,4.528985447489692,90.16630924335966
B7,7,94.0,186730.07,41230,1393.0,126333.911062,3.0641259049721077,0.6765590087445477,0.033786078098471985,134.04886575735821,4.528985447489692,90.69196774012921
B7,7,95.0,186730.07,41230,1393.0,126911.741176,3.078140702789231,0.6796534761433978,0.033786078098471985,134.04886575735821,4.528985447489692,91.1067775850682
B7,7,96.0,186730.07,41230,1396.0,127707.585282,3.0974432520494783,0.6839154790762945,0.03385884065001213,133.76079512893983,4.528985447489692,91.48107828223496
B7,7,97.0,186730.07,41230,1397.0,128268.469045,3.1110470299539172,0.6869191932772264,0.03388309483385884,133.66504652827487,4.528985447489692,91.8170859305655
B7,7,98.0,186730.07,41230,1400.0,129013.205724,3.129110010283774,0.6909074993866816,0.03395585738539898,133.37862142857142,4.528985447489692,92.15228980285714
B7,7,99.0,186730.07,41230,1401.0,129585.592399,3.142992781930633,0.6939728154067527,0.03398011156924569,133.28341898643828,4.528985447489692,92.4950695210564
B7,7,100.0,186730.07,41230,1402.0,130339.159446,3.161269935629396,0.6980084109966863,0.03400436575309241,133.18835235378032,4.528985447489692,92.96659018972896
B7,7,101.0,186730.07,41230,1404.0,131066.945367,3.17892178915838,0.701905940307311,0.03405287412078584,132.99862535612536,4.528985447489692,93.35252519017094
B7,7,102.0,186730.07,41230,1405.0,131549.259293,3.1906199197914145,0.7044888875851651,0.03407712830463255,132.9039644128114,4.528985447489692,93.62936604483987
B7,7,103.0,186730.07,41230,1408.0,132236.976696,3.2072999441183603,0.7081718370051486,0.03414989085617269,132.6207883522727,4.528985447489692,93.9183073125
B7,7,104.0,186730.07,41230,1408.0,132932.53571,3.2241701603201554,0.7118967807916529,0.03414989085617269,132.6207883522727,4.528985447489692,94.4123122940341
B7,7,105.0,186730.07,41230,1409.0,133551.820251,3.2391904014309967,0.7152132500726851,0.0341741450400194,132.52666430092265,4.528985447489692,94.78482629595457
B7,7,106.0,186730.07,41230,1410.0,134232.327538,3.2556955502789235,0.7188575869863917,0.03419839922386612,132.43267375886523,4.528985447489692,95.2002322964539
B7,7,107.0,186730.07,41230,1411.0,134729.5859,3.267756146010187,0.7215205665589908,0.03422265340771283,132.33881644223956,4.528985447489692,95.48517781715096
B7,7,108.0,186730.07,41230,1412.0,135156.668028,3.278114674460344,0.723807729670963,0.034246907591559544,132.24509206798868,4.528985447489692,95.72001984985835
B7,7,109.0,186730.07,41230,1413.0,135881.26329,3.29568914115935,0.727688171969303,0.034271161775406254,132.15150035385705,4.528985447489692,96.16508371549894
B7,7,110.0,186730.07,41230,1415.0,136326.901802,3.306497739558574,0.7300747105273404,0.03431967014309968,131.96471378091874,4.528985447489692,96.34410021342757
B7,7,111.0,186730.07,41230,1415.0,136915.466262,3.3207728901770555,0.7332266638254888,0.03431967014309968,131.96471378091874,4.528985447489692,96.76004682826856
B7,7,112.0,186730.07,41230,1416.0,137549.820244,3.3361586282803786,0.7366238348435258,0.0343439243269464,131.87151836158193,4.528985447489692,97.13970356214689
B7,7,113.0,186730.07,41230,1418.0,138191.848257,3.3517304937424206,0.7400621027829101,0.034392432694639825,131.68552186177715,4.528985447489692,97.45546421509168
B7,7,114.0,186730.07,41230,1419.0,138740.017607,3.365025893936454,0.7429977271844861,0.03441668687848654,131.5927202255109,4.528985447489692,97.77309204157856
B7,7,115.0,186730.07,41230,1419.0,139269.542639,3.3778690914140186,0.7458335052249484,0.03441668687848654,131.5927202255109,4.528985447489692,98.14625978787878
B7,7,116.0,186730.07,41230,1421.0,139681.208609,3.3878537135338345,0.7480381098180919,0.03446519524617997,131.4075087966221,4.528985447489692,98.29782449612948
B7,7,117.0,186730.07,41230,1423.0,140336.476104,3.40374669182634,0.7515472794713781,0.034513703613873396,131.22281799016162,4.528985447489692,98.6201518650738
B7,7,118.0,186730.07,41230,1425.0,140914.033263,3.4177548693427116,0.7546402851078029,0.03456221198156682,131.0386456140351,4.528985447489692,98.88704088631579
B7,7,119.0,186730.07,41230,1426.0,141516.953383,3.432378204778074,0.757869117614533,0.03458646616541353,130.94675315568023,4.528985447489692,99.24050026858345
B7,7,120.0,186730.07,41230,1427.0,142178.6173,3.4484263230657293,0.7614125421792003,0.03461072034926025,130.85498948843727,4.528985447489692,99.63463020322355
B7,7,121.0,186730.07,41230,1428.0,142633.304518,3.4594543904438515,0.7638475394884177,0.03463497453310696,130.7633543417367,4.528985447489692,99.88326646918767
B7,7,122.0,186730.07,41230,1429.0,143054.880736,3.4696793775406256,0.7661052166691739,0.03465922871695368,130.67184744576625,4.528985447489692,100.108384
B7,7,123.0,186730.07,41230,1430.0,143476.612694,3.4799081419839926,0.7683637278880686,0.03468348290080039,130.58046853146854,4.528985447489692,100.3332955902098
B7,7,124.0,186730.07,41230,1430.0,143858.920041,3.4891806946640798,0.7704111075468456,0.03468348290080039,130.58046853146854,4.528985447489692,100.60064338531468
B7,7,125.0,186730.07,41230,1430.0,144116.586488,3.495430184040747,0.7717909948194204,0.03468348290080039,130.58046853146854,4.528985447489692,100.78082971188812
B7,7,126.0,186730.07,41230,1431.0,144513.498535,3.50505696179966,0.773916587376634,0.034707737084647104,130.48921733053808,4.528985447489692,100.98776976589797
B7,7,127.0,186730.07,41230,1431.0,144792.587589,3.511826039024982,0.7754111996477054,0.034707737084647104,130.48921733053808,4.528985447489692,101.18280055136269
B7,7,128.0,186730.07,41230,1432.0,145070.423216,3.5185647154014066,0.7768990994112517,0.034731991268493814,130.398093575419,4.528985447489692,101.30616146368715
B7,7,129.0,186730.07,41230,1432.0,145272.13781,3.5234571382488475,0.7779793463902197,0.034731991268493814,130.398093575419,4.528985447489692,101.44702361033518
B7,7,130.0,186730.07,41230,1432.0,145649.989936,3.5326216331797236,0.7800028668976561,0.034731991268493814,130.398093575419,4.528985447489692,101.71088682681564
B7,7,131.0,186730.07,41230,1432.0,145941.612501,3.5396947004850836,0.7815646001792855,0.034731991268493814,130.398093575419,4.528985447489692,101.9145338694134
B7,7,132.0,186730.07,41230,1433.0,146110.923452,3.5438011994178993,0.7824713151556146,0.03475624545234053,130.30709699930216,4.528985447489692,101.96156556315421
B7,7,133.0,186730.07,41230,1433.0,146381.039614,3.5503526464710164,0.7839178746840292,0.03475624545234053,130.30709699930216,4.528985447489692,102.1500625359386
B7,7,134.0,186730.07,41230,1433.0,146617.474203,3.556087174460344,0.7851840584807792,0.03475624545234053,130.30709699930216,4.528985447489692,102.31505527076064
B7,7,135.0,186730.07,41230,1434.0,146788.876876,3.5602444064031045,0.7861019753058519,0.03478049963618724,130.21622733612273,4.528985447489692,102.36323352580195
B7,7,136.0,186730.07,41230,1435.0,146985.305715,3.565008627577007,0.7871539153549292,0.03480475382003396,130.1254843205575,4.528985447489692,102.42878447038328
B7,7,137.0,186730.07,41230,1435.0,147148.667485,3.568970833980112,0.7880287705402778,0.03480475382003396,130.1254843205575,4.528985447489692,102.54262542508712
B7,7,138.0,186730.07,41230,1435.0,147222.057893,3.5707508584283287,0.7884217999436298,0.03480475382003396,130.1254843205575,4.528985447489692,102.59376856655052
B7,7,139.0,186730.07,41230,1435.0,147316.501892,3.5730415205432937,0.7889275781452875,0.03480475382003396,130.1254843205575,4.528985447489692,102.6595832
B7,7,140.0,186730.07,41230,1435.0,147366.07208,3.574243804996362,0.7891930425560276,0.03480475382003396,130.1254843205575,4.528985447489692,102.69412688501743
B7,7,141.0,186730.07,41230,1435.0,147433.993471,3.5758911829008,0.7895567836021268,0.03480475382003396,130.1254843205575,4.528985447489692,102.74145886480837
B7,7,142.0,186730.07,41230,1435.0,147453.33209,3.576360225321368,0.7896603481699547,0.03480475382003396,130.1254843205575,4.528985447489692,102.7549352543554
B8,8,1.0,161766.7,42174,146.0,1091.209487,0.025873986034049418,0.006745575492360295,0.0034618485322710675,1107.991095890411,3.835697349077631,7.474037582191781
B8,8,2.0,161766.7,42174,355.0,3411.63612,0.0808942979086641,0.021089854215978938,0.008417508417508417,455.68084507042255,3.835697349077631,9.610242591549296
B8,8,3.0,161766.7,42174,485.0,5632.847066,0.13356207772561293,0.03482080716241352,0.011499976288708682,333.539587628866,3.835697349077631,11.614117661855671
B8,8,4.0,161766.7,42174,589.0,7833.503444,0.18574248219282022,0.048424697073006985,0.013965950585668895,274.6463497453311,3.835697349077631,13.299666288624788
B8,8,5.0,161766.7,42174,668.0,9857.024842,0.23372278754682982,0.06093358424199789,0.01583914259970598,242.16571856287428,3.835697349077631,14.756025212574851
B8,8,6.0,161766.7,42174,727.0,11476.348275,0.27211903720301606,0.07094382388340739,0.017238108787404564,222.51265474552957,3.835697349077631,15.785898590096286
B8,8,7.0,161766.7,42174,785.0,12866.087652,0.3050715524256651,0.07953483412840837,0.01861336368378622,206.07222929936307,3.835697349077631,16.38992057579618
B8,8,8.0,161766.7,42174,837.0,14504.053319,0.3439098335230237,0.08966031525029564,0.019846350832266324,193.26965352449224,3.835697349077631,17.328618063321386
B8,8,9.0,161766.7,42174,888.0,16201.626391,0.38416148316498316,0.10015427396985906,0.021055626689429507,182.1697072072072,3.835697349077631,18.24507476463964
B8,8,10.0,161766.7,42174,924.0,17757.282283,0.4210480932090862,0.10977093730044565,0.02190923317683881,175.07218614718616,3.835697349077631,19.21783796861472
B8,8,11.0,161766.7,42174,959.0,19379.336488,0.45950909299568454,0.11979805786975935,0.02273912837293119,168.68269030239833,3.835697349077631,20.207858694473412
B8,8,12.0,161766.7,42174,1009.0,20760.064446,0.4922479358372457,0.12833336184764849,0.023924692938777446,160.32378592666007,3.835697349077631,20.574890432111
B8,8,13.0,161766.7,42174,1039.0,21867.439759,0.5185052344809599,0.1351788703051988,0.024636031678285198,155.69461020211745,3.835697349077631,21.04662151973051
B8,8,14.0,161766.7,42174,1055.0,23299.111404,0.5524520179257362,0.14402909501151964,0.025015412339356002,153.33336492890996,3.835697349077631,22.08446578578199
B8,8,15.0,161766.7,42174,1076.0,24800.934229,0.5880621764357187,0.15331297621203868,0.02551334945701143,150.3407992565056,3.835697349077631,23.049195380111524
B8,8,16.0,161766.7,42174,1091.0,26317.873237,0.6240307591644141,0.1626903017555529,0.025869018826765306,148.2737855178735,3.835697349077631,24.122706908340973
B8,8,17.0,161766.7,42174,1115.0,27809.630254,0.6594022443685683,0.17191195872821785,0.026438089818371507,145.0822421524664,3.835697349077631,24.941372425112107
B8,8,18.0,161766.7,42174,1134.0,29267.027452,0.6939590138948166,0.18092121216542092,0.026888604353393086,142.65141093474426,3.835697349077631,25.808666183421515
B8,8,19.0,161766.7,42174,1147.0,30416.531007,0.7212152275572628,0.18802714654499347,0.027196851140513113,141.03461203138622,3.835697349077631,26.518335664341762
B8,8,20.0,161766.7,42174,1167.0,32005.663958,0.7588956218997487,0.19785075641649363,0.027671076966851615,138.61756640959726,3.835697349077631,27.425590366752356
B8,8,21.0,161766.7,42174,1184.0,33442.092677,0.7929552017119552,0.2067303881268518,0.02807416891923934,136.62728040540543,3.835697349077631,28.245010706925676
B8,8,22.0,161766.7,42174,1200.0,34912.437462,0.8278189752454119,0.21581968020612402,0.028453549580310145,134.80558333333335,3.835697349077631,29.093697885
B8,8,23.0,161766.7,42174,1210.0,36594.164441,0.8676948935600133,0.2262156824674052,0.028690662493479395,133.6914876033058,3.835697349077631,30.243111108264465
B8,8,24.0,161766.7,42174,1223.0,38025.21913,0.9016270481813439,0.23506209331092243,0.028998909280599422,132.2704006541292,3.835697349077631,31.09175726083401
